url,verified,username,timestamp,text,searchQuery,quotedTweet
https://x.com/hanafinapil/status/1909571796678197722,FALSE,@hanafinapil,2025-04-08 11:39:00+00:00,"Kalo kata gua mah batalin program aja si makan siang gratis, demi menyelamatkan APBN yang terseok-seok. Alihkan ke subsidi petani biar cepet swasembada pangan dan ga impor.",APBN makan siang gratis,
https://x.com/grok/status/1909505342846751094,TRUE,@grok,2025-04-08 07:15:00+00:00,"Utas ini membahas pelemahan Rupiah ke 17.279 per USD, terburuk dalam 27 tahun. Faktornya: kebijakan Prabowo yang tak jelas dan populis (program makan siang gratis $28M tanpa dana jelas), defisit APBN naik, utang bertambah, outflow modal, cadangan devisa turun, dan defisit neraca dagang. Solusi: tunda program populis, perbaiki fiskal, fokus sektor produktif, koordinasi BI-Kemenkeu, dan bangun kepercayaan pasar. Pemerintah dikritik lebih mementingkan agenda politik ketimbang ekonomi.

Rupiah lemah ke 17.279/USD karena kebijakan populis Prabowo, defisit naik, dan outflow modal. Solusi: tunda program, perbaiki fiskal, fokus ekonomi.",APBN makan siang gratis,
https://x.com/Trader_fx_cryp/status/1909424087686168959,FALSE,@Trader_fx_cryp,2025-04-08 01:52:00+00:00,"Yah jelas lah kena dampak tradewar, buktinya apbn aja efisiensi, idr adalah mata uang kinerja terburuk seasia saat ini, trs dari postur abn defisit, kebijakan fiskal ga sehat, di antaranya gara gara program makan siang gratis,",APBN makan siang gratis,
https://x.com/maerakuningijo/status/1909374262919791028,FALSE,@maerakuningijo,2025-04-07 22:34:00+00:00,"Gak heran, pas debat keliatan banget padahal, pertanyaannya apa jawabannya MAKAN SIANG GRATIs. 

Padahal yak kalo mau bagi bagi makan siang mah ikut aje Jumat berkah. Ngapain ngabisin APBN cuman buat ambisinya yang gak jelas itu",APBN makan siang gratis,"{'url': 'https://x.com/nabiylarisfa/status/1909251728551113186', 'avatar': '', 'username': '@nabiylarisfa', 'fullname': 'Nabiyla Risfa Izzati', 'timestamp': '2025-04-07T14:27:00.000Z', 'text': 'Dari 3,5 jam wawancara, Prabowo paling sering bahas MBG, bahkan di pertanyaan2 yg nggak ada hubungannya. Jadi jargon “apapun masalahnya, MBG solusinya” itu benar adanya.\n\nRetorika “kita bangsa besar” dan “saya ingin rakyat sejahtera” juga sering keluar, tanpa penjelasan lanjutan.', 'links': []}"
https://x.com/Warga_negaraa/status/1907575336637968448,FALSE,@Warga_negaraa,2025-04-02 23:26:00+00:00,"Kenapa nyinyir masalah ginian ke orang biasa, mending lu ngomong gini ke pemerintah, kenapa duit apbn ga dipake buat bikin sekolah daripada dipake makan siang gratis? Akses Pendidikan itu kewajiban pemerintah",APBN makan siang gratis,
https://x.com/Rajahutan70/status/1907255056287793603,TRUE,@Rajahutan70,2025-04-02 02:13:00+00:00,"Makan siang gratis, Giant wall, sekarang tol bawah laut ampun deh pdhal kata si Sri apbn tekor 31 T lebih",APBN makan siang gratis,"{'url': 'https://x.com/ethadisaputra/status/1907231581879833061', 'avatar': '', 'username': '@ethadisaputra', 'fullname': 'ET Hadi Saputra 🦉🇮🇩', 'timestamp': '2025-04-02T00:40:00.000Z', 'text': 'Lain kali kalau mau halu itu bisa ga pakai duit sendiri?', 'links': []}"
https://x.com/SonyaTambu55523/status/1906889987456655421,FALSE,@SonyaTambu55523,2025-04-01 02:02:00+00:00,"Trus kinerja Jokowi membuat Prabowo Pusing mikirin Hutang Negara sekian Ribu triliyun..Orang miskin masih banyak dijaman Jokowi sampai2 Prabowo bikin Program makan siang gratis..APBN defisit 30T..koruptor Paling banyak di jaman Jokowi..
KAU MASIH BUTA JUGA??",APBN makan siang gratis,
https://x.com/mutajir_mohamat/status/1906544471313121522,FALSE,@mutajir_mohamat,2025-03-31 03:09:00+00:00,"Efisiensi Bullhlshit... Terlalu dipaksakan, klo lu bela, jatuhnya lu malah terlihat tolol, krn awalnya ditujukan untuk makan siang gratis, faktanya malah untuk danatara yg programnya sama sekali tdk ada di APBN...",APBN makan siang gratis,
https://x.com/sumitro_sobo/status/1906259603949789253,FALSE,@sumitro_sobo,2025-03-30 08:18:00+00:00,"5 bulan dipimpin @prabowo Indonesia semakin hancur apalagi dipimpin selama 5 tahun

UU TNI & Polri
Makan siang gratis
Danantara 
Pemotongan Uang APBN
Seskab di bawah Sesmil
Koruptor, Mafia, Pencuri, Pecuci Uang, LGBT, Tentara dan Polisi masuk Kabinet

Jkw & Wowo merusak negara",APBN makan siang gratis,
https://x.com/grok/status/1905966110698045863,TRUE,@grok,2025-03-29 12:51:00+00:00,"Program makan siang gratis rasional karena bisa tingkatkan gizi & pendidikan, kurangi stunting (21.5% anak <5 thn 2023), serta dukung petani lokal. Biayanya besar, $28-29 miliar/tahun (13.4% APBN 2024 $216 miliar), jadi tantangannya ada pada pendanaan & logistik di wilayah luas Indonesia. Penelitian global tunjukkan manfaatnya untuk prestasi akademik & kehadiran sekolah, tapi keberhasilan tergantung pelaksanaan efektif.",APBN makan siang gratis,
https://x.com/just__nami/status/1903908923926856015,TRUE,@just__nami,2025-03-23 20:37:00+00:00,"Itu kan salah orang yang sekarang jadi Presiden, asbun banget bikin program MAKAN SIANG GRATIS pake uang APBN kocaaakkk...",APBN makan siang gratis,"{'url': 'https://x.com/DS_yantie/status/1903289983018078316', 'avatar': '', 'username': '@DS_yantie', 'fullname': '🇮🇩 Yanti 🇮🇩', 'timestamp': '2025-03-22T03:37:00.000Z', 'text': '#IndonesiaMakinGelap APBN TEKOR 😩', 'links': ['https://x.com/search?q=%23IndonesiaMakinGelap'], 'images': ['https://pbs.twimg.com/media/GmnYJykaEAMdwTc.jpg']}"
https://x.com/cindy_hryh20/status/1932054600724730245,FALSE,@cindy_hryh20,2025-06-09 12:38:00+00:00,Program makan bergizi gratis dari Prabowo bawa perubahan positif ke Papua,Program Makan Gratis Prabowo,
https://x.com/sultan_afiff/status/1932053741240451404,FALSE,@sultan_afiff,2025-06-09 12:34:00+00:00,"Program MBG bukan cuma soal makan gratis, tapi bukti Presiden Prabowo bawa perubahan nyata ke desa-desa",Program Makan Gratis Prabowo,
https://x.com/CatatanTeddy/status/1931871876399440016,FALSE,@CatatanTeddy,2025-06-09 00:32:00+00:00,Seskab Teddy Indra Wijaya mendampingi Presiden Prabowo Subianto dalam menyampaikan visi besar pemerintah untuk memperluas jangkauan program Makan Bergizi Gratis (MBG).,Program Makan Gratis Prabowo,
https://x.com/arifbalikpapan1/status/1932040370243948756,FALSE,@arifbalikpapan1,2025-06-09 11:41:00+00:00,"Program pak Prabowo saat ini, semua dikembalikan lagi ke rakyat, Top 3: Koperasi Desa Merah Putih, Makan Bergizi Gratis dan 3 Juta Rumah.

Rp362,88 Triliun akan menjadi pendorong pertumbuhan ekonomi dan kesejahteraan rakyat.

Rakyat monitor pelaksanaannya 👀",Program Makan Gratis Prabowo,
https://x.com/hassan_kam3157/status/1932028874432606362,FALSE,@hassan_kam3157,2025-06-09 10:55:00+00:00,Baru kali ini program makan gratis kayak MBG dari Presiden Prabowo kasih banyak manfaat nyata,Program Makan Gratis Prabowo,
https://x.com/ani_sutana5/status/1932010674106077649,FALSE,@ani_sutana5,2025-06-09 09:43:00+00:00,Program Makan Bergizi Gratis besutan Presiden Prabowo jelas jadi fondasi kuat cetak generasi Indonesia unggul masa depan,Program Makan Gratis Prabowo,
https://x.com/tinaah_maulida3/status/1932001397941375339,FALSE,@tinaah_maulida3,2025-06-09 09:06:00+00:00,Papua makin cerah masa depannya karena ada program makan sehat gratis dari Presiden Prabowo,Program Makan Gratis Prabowo,
https://x.com/ChiChiz226/status/1931978877246791708,FALSE,@ChiChiz226,2025-06-09 07:37:00+00:00,"Sebanyak 593 Bintara Kompetensi Khusus (Bakomsus) Polri resmi dilantik untuk mendukung program Ketahanan Pangan dan Makan Bergizi Gratis (MBG) yang menjadi prioritas Pemerintahan Presiden Prabowo Subianto.
#MBGuntukIndonesiaHebat",Program Makan Gratis Prabowo,
https://x.com/sihombing_gsr/status/1931952710775177503,FALSE,@sihombing_gsr,2025-06-09 05:53:00+00:00,Program makan sehat di Papua bawa harapan baru dan energi buat anak-anak di sanaProgram Makan Bergizi Gratis Prabowo ini beneran terasa manfaatnya buat masyarakat Papua,Program Makan Gratis Prabowo,
https://x.com/hardi_ansyah38/status/1931948483722019193,FALSE,@hardi_ansyah38,2025-06-09 05:36:00+00:00,Kebijakan presiden Prabowo makin menyentuh lewat program makan gratis untuk Papua,Program Makan Gratis Prabowo,
https://x.com/fabian_antoine6/status/1931945666252783865,FALSE,@fabian_antoine6,2025-06-09 05:25:00+00:00,Program makan gratis Prabowo bawa harapan baru buat keluarga di Papua,Program Makan Gratis Prabowo,
https://x.com/danu_pradayana/status/1931945513798320233,FALSE,@danu_pradayana,2025-06-09 05:24:00+00:00,"Dukung terus langkah Presiden Prabowo, Program Makan Bergizi Gratis bikin anak Indonesia makin sehat dan pintar",Program Makan Gratis Prabowo,
https://x.com/danu_pradayana/status/1931942878709952576,FALSE,@danu_pradayana,2025-06-09 05:14:00+00:00,"Dukung terus langkah Presiden Prabowo, Program Makan Bergizi Gratis bikin anak Indonesia makin sehat dan pintar",Program Makan Gratis Prabowo,
https://x.com/gandi_maulana4/status/1931939772467183663,FALSE,@gandi_maulana4,2025-06-09 05:01:00+00:00,Program Makan Bergizi Gratis inisiatif keren dari Presiden Prabowo buat wujudkan Indonesia jadi negara dengan SDM berdaya saing,Program Makan Gratis Prabowo,
https://x.com/jaya_uw202/status/1931936298887180398,FALSE,@jaya_uw202,2025-06-09 04:48:00+00:00,"Langkah Presiden Prabowo sederhanakan urusan gizi lewat program makan gratis pantas diberi jempol, biar SDM unggul itu bukan sekadar slogan",Program Makan Gratis Prabowo,
https://x.com/rickydp19/status/1909802994440585677,FALSE,@rickydp19,2025-04-09 02:58:00+00:00,@grok dari sini sebenarnya yg keliru itu jelas program kampanye untuk makan siang bergizi gratis itu. Karena sangat jelas APBN kita ruang fiskalnya ga cukup utk lakukan hal tsb tp dipaksakan oleh pemerintah saat ini untuk seluruh anak sekolah. Mestinya ke anak2 yg ga mampu saja.,APBN makan siang gratis,
https://x.com/iamr1111/status/1909220338111819914,FALSE,@iamr1111,2025-04-07 12:22:00+00:00,"ia bilang bahwa mungkin bisa saja dalam beberapa bulan IDR akan tembus di 20.000, dikarenakan akan ada hutang luar negeri yang jatuh tempo dan kemungkinan akan mencetak uang untuk mengatasi hal tersebut dikarenakan sebagian alokasi APBN digunakan untuk makan siang gratis.",APBN makan siang gratis,
https://x.com/RIPDEMOKRASI/status/1903831389667217777,FALSE,@RIPDEMOKRASI,2025-03-23 15:29:00+00:00,"✍️ 

TDK ADA MAKAN SIANG GRATIS.

SELURUH BIAYA 
SDH DI BAYAR LUNAS 
OLEH : RAKYAT 
MELALUI 
PEMBAYARAN PAJAK 
KE DALAM 
84 % DANA APBN.

NEGARA 
TIDAK PUNYA UANG 
MALAH 
BANYAK TINGKAH.
AKHIRNYA 
TDK TERBAYAR GAJI KARYAWAN MBG 

🤮 

ANJING BUKAN ....!!!!!",APBN makan siang gratis,
https://x.com/badriyah_sahina/status/1931933168653005212,FALSE,@badriyah_sahina,2025-06-09 04:35:00+00:00,Mendukung penuh langkah Prabowo perhatikan Papua melalui program makan gratis,Program Makan Gratis Prabowo,
https://x.com/najib_mr15/status/1931930030281826763,FALSE,@najib_mr15,2025-06-09 04:23:00+00:00,Program Makan Bergizi Gratis garapan Presiden Prabowo bukti perhatian pemerintah pada masa depan kesehatan anak-anak,Program Makan Gratis Prabowo,
https://x.com/paramita_wtuti/status/1931928509976641905,FALSE,@paramita_wtuti,2025-06-09 04:17:00+00:00,"Prabowo buktikan peduli generasi muda lewat program makan gratis, semoga makin luas jangkauannya untuk wujudkan SDM jawara di Indonesia Emas nanti",Program Makan Gratis Prabowo,
https://x.com/khairon_hawi/status/1931928066219225472,FALSE,@khairon_hawi,2025-06-09 04:15:00+00:00,"Kalo udah ngomongin SDM unggul, Program Makan Bergizi Gratis dari Presiden Prabowo emang pondasi utama biar Indonesia siap bersaing global",Program Makan Gratis Prabowo,
https://x.com/dita_vangkia39/status/1931922991941812684,FALSE,@dita_vangkia39,2025-06-09 03:55:00+00:00,Makin yakin masa depan Indonesia cerah berkat program makan bergizi gratis dari Presiden Prabowo,Program Makan Gratis Prabowo,
https://x.com/caliana_sagali/status/1931922827579707759,FALSE,@caliana_sagali,2025-06-09 03:54:00+00:00,Program Makan Bergizi Gratis dari Presiden Prabowo bikin hidup masyarakat Papua makin sehat #SukseskanMBGPapua,Program Makan Gratis Prabowo,
https://x.com/rrendra_nghro77/status/1931919276027593111,FALSE,@rrendra_nghro77,2025-06-09 03:40:00+00:00,"Berani beda, Presiden Prabowo hadirkan Program Makan Bergizi Gratis sebagai solusi masa depan",Program Makan Gratis Prabowo,
https://x.com/caraka_hdynto/status/1931918202965197271,FALSE,@caraka_hdynto,2025-06-09 03:36:00+00:00,"Presiden Prabowo udah pikirin masa depan lewat Program Makan Bergizi Gratis, SDM unggul makin mudah terwujud",Program Makan Gratis Prabowo,
https://x.com/aini_mahda11/status/1931918163698200761,FALSE,@aini_mahda11,2025-06-09 03:35:00+00:00,"Gizi seimbang jadi kunci SDM unggul, makanya program Presiden Prabowo buat makan gratis wajib didukung",Program Makan Gratis Prabowo,
https://x.com/isma_lufiyihh/status/1931917451241160732,FALSE,@isma_lufiyihh,2025-06-09 03:33:00+00:00,Respect banget sama Presiden Prabowo yang ngenalin Program Makan Bergizi Gratis agar masa depan bangsa lebih sehat,Program Makan Gratis Prabowo,
https://x.com/salim_nawi/status/1931913309441360047,FALSE,@salim_nawi,2025-06-09 03:16:00+00:00,"Dengan adanya Program Makan Bergizi Gratis oleh Presiden Prabowo, stunting bisa ditekan dan anak Indonesia makin berpotensi jadi SDM emas",Program Makan Gratis Prabowo,
https://x.com/adna_umia/status/1931912717885186424,FALSE,@adna_umia,2025-06-09 03:14:00+00:00,#SukseskanMBGPapua biar manfaat program makin luas dirasakan anak-anak PapuaProgram Makan Bergizi Gratis dari presiden Prabowo jadi harapan baru buat saudara kita di Papua,Program Makan Gratis Prabowo,
https://x.com/kahisha_safwna4/status/1931911903800164671,FALSE,@kahisha_safwna4,2025-06-09 03:11:00+00:00,Prabowo serius dukung kesejahteraan Papua lewat program makan bergizi gratis,Program Makan Gratis Prabowo,
https://x.com/dini_gayanah22/status/1931910653842989071,FALSE,@dini_gayanah22,2025-06-09 03:06:00+00:00,Program makan bergizi gratis ala Presiden Prabowo layak dicontoh biar generasi emas 2045 benar-benar tercipta,Program Makan Gratis Prabowo,
https://x.com/budi_santoso654/status/1931909825124053057,FALSE,@budi_santoso654,2025-06-09 03:02:00+00:00,Program Makan Bergizi Gratis Presiden Prabowo pastikan anak-anak dapat nutrisi cukup demi masa depan unggul bangsa,Program Makan Gratis Prabowo,
https://x.com/khayrah_khiyama/status/1931908858433462591,FALSE,@khayrah_khiyama,2025-06-09 02:58:00+00:00,Langkah nyata dari Prabowo bikin masyarakat Papua makin sejahtera dengan program Makan Bergizi Gratis,Program Makan Gratis Prabowo,
https://x.com/findri_fany24/status/1931907750302535842,FALSE,@findri_fany24,2025-06-09 02:54:00+00:00,"Seneng banget Program Makan Bergizi Gratis dari Presiden Prabowo akhirnya terealisasi, makin pede sama masa depan anak bangsa",Program Makan Gratis Prabowo,
https://x.com/prasasta_rafi/status/1931904349258801657,FALSE,@prasasta_rafi,2025-06-09 02:41:00+00:00,Makan sehat gratis ke Papua salah satu program terbaik di era Prabowo,Program Makan Gratis Prabowo,
https://x.com/Generasiosing/status/1932341510630154619,TRUE,@Generasiosing,2025-06-10 07:38:00+00:00,Pemain Timnas Indonesia sudah merasakan program Makan Bergizi Gratis yang digagas oleh Presiden Prabowo.,Program Makan Gratis Prabowo,
https://x.com/infodaribanten/status/1932339941746339864,FALSE,@infodaribanten,2025-06-10 07:31:00+00:00,Gaspol! 🚀 Pertamina dukung penuh Program Makan Bergizi Gratis. Kita siap suplai energi biar program 100 hari pemerintahan Prabowo-Gibran ini lancar jaya dan Indonesia makin mandiri pangan! 💪 #MakanBergiziGratis #Pertamina #EnergiUntukNegeri,Program Makan Gratis Prabowo,
https://x.com/victor_sputra/status/1932249036159111370,FALSE,@victor_sputra,2025-06-10 01:30:00+00:00,"Program Makan Bergizi Gratis dari Bapak Presiden Prabowo Subianto untuk seluruh anak-anak di Indonesia dari Sabang sd Merauke 

#PenuhiGiziIndonesia",Program Makan Gratis Prabowo,
https://x.com/pop_popiputri/status/1932248432942661647,FALSE,@pop_popiputri,2025-06-10 01:28:00+00:00,"Program Makan Bergizi Gratis dari Bapak Presiden Prabowo Subianto untuk seluruh anak-anak di Indonesia dari Sabang sd Merauke 

#PenuhiGiziIndonesia",Program Makan Gratis Prabowo,
