id,source_platform,username,timestamp,text,likes_count,url,reply_count,retweet_count,quote_count,language,location,verified,search_query,quoted_tweet,is_channel_owner,has_creator_heart,video_id,video_title,liked_by_author,pinned_by_author,user_id,mentions
7475700632684774400,TikTok,suliana2159,2025-02-26T12:16:46.000Z,makan urusan org tuanya,10.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7391831855845213184,[]
7475936295794082816,TikTok,tohpatitohpati,2025-02-27T03:31:10.000Z,program tdk ada mampaat.....kalo pak omon2 pintar bikin prgram sekolah gratis dan sembako murah lapangan kerja di perbanyak,6.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,1.0,,,,,,,,,,,,False,0.0,7356248066469135360,[]
7475905085777314816,TikTok,gindaarya,2025-02-27T01:30:25.000Z,hentikan MBG mending dikasih emak nya biar bisa masak sesuka anak2nya,5.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,2.0,,,,,,,,,,,,False,0.0,6840314929297736704,[]
7475706818108851200,TikTok,wawan.sutiawan80,2025-02-26T12:40:46.000Z,urusan makan anak biar lah jd urusan ibunya masing2 tugas negara kasihblapangan pekerjaan buat bapaknya saja g usah repot2 ngurus makan anak org,5.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7299025647397504000,[]
7475691107968730112,TikTok,firdausy719,2025-02-26T11:39:42.000Z,di kritik gak mau .maunya benerrr ajaa kalo sdh kyk gini siapa yg bertanggung jawab.?? itulah 58 mikirnya makaaann makannnn makannnn aja sdh ada yg mikirin anak anak itu . yaitu ortu nya,8.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6570276854787506176,[]
7475734942728274944,TikTok,lokers23_,2025-02-26T14:29:49.000Z,Bukannya sibuk urus program.. pak pres malah sibuk bahas pilpres2 😫,8.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,2.0,,,,,,,,,,,,False,0.0,6959638009130943488,[]
7476016879582397440,TikTok,user1396794653271,2025-02-27T08:44:06.000Z,STOP saja program MBG...kasih aja orang tuanya pekerjaannya...biar dapat kasih makan anaknya 3x sehari...dari program MBG semua cari untung.. sedangkan anak banyak yg jd korban..,6.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7096641395779830784,[]
7476096532991919104,TikTok,ramzanwhy,2025-02-27T13:52:55.000Z,negara yg sok tau keperluan anak.... 😂😂😂😂,8.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,1.0,,,,,,,,,,,,False,0.0,6962769355130045440,[]
7475646796493243392,TikTok,rosiyanah174,2025-02-26T08:47:47.000Z,"subsidinya gk main"" triliunan tpi hasil nya kaya gini, klo gk efektif mending gak usah deh makan gratis gini buang"" anggaran",5.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6917135405780452352,[]
7475677615744844800,TikTok,andykurniawanhart2,2025-02-26T10:47:26.000Z,awas ketemu om botak stafsus.. ntar dimarahi,6.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7219462087185515520,[]
